train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
16304,Vanchinad Express,MQU,Murukkampuzha,14:07,14:09,20.3,1,MTWTFSS
16304,Vanchinad Express,PGZ,Perunguzhi,14:14,14:16,23.5,1,MTWTFSS
16304,Vanchinad Express,CRY,Chirayinkeezh,14:21,14:23,27.5,1,MTWTFSS
16304,Vanchinad Express,KVU,Kadakavur,14:27,14:29,30.4,1,MTWTFSS
16304,Vanchinad Express,VAK,Varkala Sivagiri,14:40,14:42,38.8,1,MTWTFSS
16304,Vanchinad Express,EVA,Edavai,14:48,14:50,42.6,1,MTWTFSS
16304,Vanchinad Express,KFI,Kappil,14:53,14:55,45.3,1,MTWTFSS
16304,Vanchinad Express,PVU,Paravur,15:01,15:03,49.4,1,MTWTFSS
16304,Vanchinad Express,MYY,Mayyanad,15:08,15:10,52.9,1,MTWTFSS
16304,Vanchinad Express,QLN,Kollam Junction,15:20,15:22,60.7,1,MTWTFSS
16304,Vanchinad Express,KLQ,Kilikollur,15:30,15:32,66.1,1,MTWTFSS
16304,Vanchinad Express,MQO,Munroe Thuruttu,15:44,15:46,75.0,1,MTWTFSS
16304,Vanchinad Express,STKT,Sasthamkotta,15:52,15:54,79.2,1,MTWTFSS
16304,Vanchinad Express,KPY,Karunagapalli railway station,16:03,16:05,86.5,1,MTWTFSS
16304,Vanchinad Express,OCR,Ochira,16:16,16:18,94.2,1,MTWTFSS
16304,Vanchinad Express,KYJ,Kayamkulam Junction,16:26,16:28,99.9,1,MTWTFSS
16304,Vanchinad Express,MVLK,Mavelikkara,16:38,16:40,107.3,1,MTWTFSS
16304,Vanchinad Express,CYN,Cheriyanad,16:48,16:50,113.0,1,MTWTFSS
16304,Vanchinad Express,CNGR,Chengannur,16:57,16:59,118.6,1,MTWTFSS
16304,Vanchinad Express,TRVL,Thiruvalla,17:11,17:13,127.5,1,MTWTFSS
16304,Vanchinad Express,CGY,Changanasseri,17:23,17:25,134.6,1,MTWTFSS
16304,Vanchinad Express,CGV,Chingavanam,17:38,17:40,143.9,1,MTWTFSS
16304,Vanchinad Express,KTYM,Kottayam,17:50,17:52,151.2,1,MTWTFSS
16304,Vanchinad Express,KFQ,Kumaranalloor,17:55,17:57,153.7,1,MTWTFSS
16304,Vanchinad Express,ETM,Ettumanoor,18:06,18:08,160.4,1,MTWTFSS
16304,Vanchinad Express,KRPP,Kuruppanthara,18:19,18:21,168.1,1,MTWTFSS
16304,Vanchinad Express,VARD,Vaikam Road,18:29,18:31,174.3,1,MTWTFSS
16304,Vanchinad Express,PVRD,Piravam Road,18:39,18:41,180.3,1,MTWTFSS
16304,Vanchinad Express,KPTM,Kanjiramattam,18:50,18:52,186.3,1,MTWTFSS
16304,Vanchinad Express,MNTT,Mulanturutti,18:58,19:00,190.9,1,MTWTFSS
16304,Vanchinad Express,KFE,Chottanikkara Road,19:04,19:06,194.3,1,MTWTFSS
16304,Vanchinad Express,KUMM,Kumbalam,19:17,19:19,201.7,1,MTWTFSS
16304,Vanchinad Express,TNU,Tirunettur,19:23,19:25,204.8,1,MTWTFSS
16304,Vanchinad Express,TRTR,Tripunittura,19:32,19:34,209.9,1,MTWTFSS
16304,Vanchinad Express,ERS,Ernakulam Junction,19:43,19:45,217.0,1,MTWTFSS
16304,Vanchinad Express,ERN,Ernakulam Town,19:49,19:51,219.6,1,MTWTFSS
16304,Vanchinad Express,KALR,Kaloor,19:52,19:54,220.2,1,MTWTFSS
16304,Vanchinad Express,JLSD,JLN Stadium,19:55,19:57,221.3,1,MTWTFSS
16304,Vanchinad Express,PARV,Palarivattom,19:58,20:00,222.2,1,MTWTFSS
16304,Vanchinad Express,CGPP,Changampuzha Park,20:02,20:04,223.2,1,MTWTFSS
16304,Vanchinad Express,EDAP,Edappally,20:06,20:08,224.5,1,MTWTFSS
16304,Vanchinad Express,PDPM,Pathadipalam,20:10,20:12,225.9,1,MTWTFSS
16304,Vanchinad Express,CCUV,Cochin University,20:13,20:15,227.1,1,MTWTFSS
16304,Vanchinad Express,KLMR,Kalamassery,20:18,20:20,229.1,1,MTWTFSS
16304,Vanchinad Express,MUTT,Muttom,20:22,20:24,230.5,1,MTWTFSS
16304,Vanchinad Express,AATK,Ambattukavu,20:25,20:27,231.4,1,MTWTFSS
16304,Vanchinad Express,CPPY,Companypady,20:28,20:30,232.4,1,MTWTFSS
16304,Vanchinad Express,PNCU,Pulinchodu,20:32,20:34,233.4,1,MTWTFSS
16304,Vanchinad Express,ALVA,Aluva,20:36,20:38,235.1,1,MTWTFSS
16304,Vanchinad Express,CWR,Chovvara,20:43,20:45,238.6,1,MTWTFSS
16304,Vanchinad Express,AFK,Angamali (Kaladi),20:53,20:55,244.3,1,MTWTFSS
16304,Vanchinad Express,KUC,Karukkutty,21:01,21:03,249.0,1,MTWTFSS
16304,Vanchinad Express,CKI,Chalakudi,21:17,21:19,259.3,1,MTWTFSS
16304,Vanchinad Express,IJK,Irinjalakuda,21:27,21:29,265.4,1,MTWTFSS
16304,Vanchinad Express,PUK,Pudukad,21:42,21:44,274.6,1,MTWTFSS
16304,Vanchinad Express,OLR,Ollur,21:53,21:55,281.0,1,MTWTFSS
16304,Vanchinad Express,TCR,Thrissur,22:02,22:04,286.7,1,MTWTFSS
16304,Vanchinad Express,PNQ,Punkunnam,22:07,22:09,288.7,1,MTWTFSS
16304,Vanchinad Express,AMLR,Amalanagar,22:16,22:18,293.8,1,MTWTFSS
16304,Vanchinad Express,MGK,Mulagunnathukavu,22:25,22:27,299.2,1,MTWTFSS
16304,Vanchinad Express,WKI,Wadakancheri,22:37,22:39,306.3,1,MTWTFSS
16304,Vanchinad Express,VTK,Vallathol Nagar,22:53,22:55,316.3,1,MTWTFSS
16304,Vanchinad Express,SRR,Shoranur Junction,22:59,23:01,319.6,1,MTWTFSS
16304,Vanchinad Express,KTU,Kuttippuram,23:39,23:41,347.3,1,MTWTFSS
16304,Vanchinad Express,TUA,Tirunnavaya,23:50,23:52,353.5,1,MTWTFSS
16304,Vanchinad Express,TIR,Tirur,00:03,00:05,361.9,1,MTWTFSS
16304,Vanchinad Express,TA,Tanur,00:16,00:18,369.9,1,MTWTFSS
16304,Vanchinad Express,PGI,Parappanangadi,00:29,00:31,378.0,1,MTWTFSS
16304,Vanchinad Express,VLI,Vallikunnu,00:38,00:40,383.1,1,MTWTFSS
16304,Vanchinad Express,KN,Kadalundi,00:47,00:49,388.4,1,MTWTFSS
16304,Vanchinad Express,FK,Ferok,00:55,00:57,393.0,1,MTWTFSS
16304,Vanchinad Express,KUL,Kallayi,01:08,01:10,400.9,1,MTWTFSS
16304,Vanchinad Express,CLT,Kozhikode,01:12,01:14,402.5,1,MTWTFSS
16304,Vanchinad Express,WH,West Hill,01:21,01:23,407.2,1,MTWTFSS
16304,Vanchinad Express,ETR,Elattur,01:33,01:35,414.5,1,MTWTFSS
16304,Vanchinad Express,CMC,Chemancheri,01:44,01:46,421.5,1,MTWTFSS
16304,Vanchinad Express,QLD,Quilandi,01:54,01:56,426.8,1,MTWTFSS
16304,Vanchinad Express,TKT,Tikkotti,02:07,02:09,435.6,1,MTWTFSS
16304,Vanchinad Express,PYOL,Payyoli,02:14,02:16,438.7,1,MTWTFSS
16304,Vanchinad Express,BDJ,Vadakara railway station,02:28,02:30,447.9,1,MTWTFSS
16304,Vanchinad Express,MAHE,Mahé,02:47,02:49,460.4,1,MTWTFSS
16304,Vanchinad Express,JGE,Jagannath Temple Gate,02:58,03:00,466.5,1,MTWTFSS
16304,Vanchinad Express,TLY,Thalassery,03:03,03:05,468.9,1,MTWTFSS
16304,Vanchinad Express,ETK,Etakkot,03:16,03:18,476.8,1,MTWTFSS
16304,Vanchinad Express,CS,Kannur South,03:29,03:31,485.0,1,MTWTFSS
16304,Vanchinad Express,CAN,Kannur,03:36,03:38,488.6,1,MTWTFSS
16304,Vanchinad Express,VAPM,Valapattanam,03:47,03:49,495.2,1,MTWTFSS
16304,Vanchinad Express,PPNS,Pappinisseri,03:51,03:53,496.9,1,MTWTFSS
16304,Vanchinad Express,KPQ,Kannapuram,04:01,04:03,502.7,1,MTWTFSS
16304,Vanchinad Express,PAZ,Payangadi,04:13,04:15,509.9,1,MTWTFSS
16304,Vanchinad Express,ELM,Elimala,04:23,04:25,516.1,1,MTWTFSS
16304,Vanchinad Express,TKQ,Trikaripur,04:39,04:41,526.3,1,MTWTFSS
16304,Vanchinad Express,CHV,Cheruvattur,04:52,04:54,534.6,1,MTWTFSS
16304,Vanchinad Express,NLE,Nileshwar,05:01,05:03,539.6,1,MTWTFSS
16304,Vanchinad Express,BFR,Bekal Fort,05:27,05:29,557.3,1,MTWTFSS
16304,Vanchinad Express,KQK,Kottikkulam,05:36,05:38,561.9,1,MTWTFSS
16304,Vanchinad Express,KGQ,Kasargod,05:49,05:51,570.4,1,MTWTFSS
16304,Vanchinad Express,KMQ,Kumbla,06:08,06:10,582.4,1,MTWTFSS
16304,Vanchinad Express,UAA,Uppala,06:23,06:25,592.1,1,MTWTFSS
16304,Vanchinad Express,MJS,Manjeshwar,06:34,--,598.6,1,MTWTFSS
16350,Mangalore Express,TVC,Thiruvananthapuram Central,--,17:32,0.0,1,MTWTFSS
16350,Mangalore Express,TVP,Thiruvananthapuram Pettah,17:35,17:37,2.5,1,MTWTFSS
16350,Mangalore Express,TVCN,Thiruvananthapuram North,17:42,17:44,6.6,1,MTWTFSS
16350,Mangalore Express,KZK,Kazhakuttam,17:51,17:53,12.5,1,MTWTFSS
16350,Mangalore Express,KXP,Kaniyapuram,17:58,18:00,16.4,1,MTWTFSS
16350,Mangalore Express,MQU,Murukkampuzha,18:05,18:07,20.3,1,MTWTFSS
16350,Mangalore Express,PGZ,Perunguzhi,18:11,18:13,23.5,1,MTWTFSS
16350,Mangalore Express,CRY,Chirayinkeezh,18:18,18:20,27.5,1,MTWTFSS
16350,Mangalore Express,KVU,Kadakavur,18:23,18:25,30.4,1,MTWTFSS
16350,Mangalore Express,VAK,Varkala Sivagiri,18:36,18:38,38.8,1,MTWTFSS
16350,Mangalore Express,EVA,Edavai,18:43,18:45,42.6,1,MTWTFSS
16350,Mangalore Express,KFI,Kappil,18:48,18:50,45.3,1,MTWTFSS
16350,Mangalore Express,PVU,Paravur,18:55,18:57,49.4,1,MTWTFSS
16350,Mangalore Express,MYY,Mayyanad,19:02,19:04,52.9,1,MTWTFSS
16350,Mangalore Express,QLN,Kollam Junction,19:13,19:15,60.7,1,MTWTFSS
16350,Mangalore Express,KLQ,Kilikollur,19:22,19:24,66.1,1,MTWTFSS
16350,Mangalore Express,MQO,Munroe Thuruttu,19:35,19:37,75.0,1,MTWTFSS
16350,Mangalore Express,STKT,Sasthamkotta,19:43,19:45,79.2,1,MTWTFSS
16350,Mangalore Express,KPY,Karunagapalli railway station,19:54,19:56,86.5,1,MTWTFSS
16350,Mangalore Express,OCR,Ochira,20:05,20:07,94.2,1,MTWTFSS
16350,Mangalore Express,KYJ,Kayamkulam Junction,20:14,20:16,99.9,1,MTWTFSS
16350,Mangalore Express,MVLK,Mavelikkara,20:26,20:28,107.3,1,MTWTFSS
16350,Mangalore Express,CYN,Cheriyanad,20:35,20:37,113.0,1,MTWTFSS
16350,Mangalore Express,CNGR,Chengannur,20:44,20:46,118.6,1,MTWTFSS
16350,Mangalore Express,TRVL,Thiruvalla,20:57,20:59,127.5,1,MTWTFSS
16350,Mangalore Express,CGY,Changanasseri,21:08,21:10,134.6,1,MTWTFSS
16350,Mangalore Express,CGV,Chingavanam,21:21,21:23,143.9,1,MTWTFSS
16350,Mangalore Express,KTYM,Kottayam,21:33,21:35,151.2,1,MTWTFSS
16350,Mangalore Express,KFQ,Kumaranalloor,21:38,21:40,153.7,1,MTWTFSS
16350,Mangalore Express,ETM,Ettumanoor,21:48,21:50,160.4,1,MTWTFSS
16350,Mangalore Express,KRPP,Kuruppanthara,22:00,22:02,168.1,1,MTWTFSS
16350,Mangalore Express,VARD,Vaikam Road,22:09,22:11,174.3,1,MTWTFSS
16350,Mangalore Express,PVRD,Piravam Road,22:19,22:21,180.3,1,MTWTFSS
16350,Mangalore Express,KPTM,Kanjiramattam,22:28,22:30,186.3,1,MTWTFSS
16350,Mangalore Express,MNTT,Mulanturutti,22:36,22:38,190.9,1,MTWTFSS
16350,Mangalore Express,KFE,Chottanikkara Road,22:42,22:44,194.3,1,MTWTFSS
16350,Mangalore Express,KUMM,Kumbalam,22:54,22:56,201.7,1,MTWTFSS
16350,Mangalore Express,TNU,Tirunettur,22:59,23:01,204.8,1,MTWTFSS
16350,Mangalore Express,TRTR,Tripunittura,23:08,23:10,209.9,1,MTWTFSS
16350,Mangalore Express,ERS,Ernakulam Junction,23:19,23:21,217.0,1,MTWTFSS
16350,Mangalore Express,ERN,Ernakulam Town,23:24,23:26,219.6,1,MTWTFSS
16350,Mangalore Express,KALR,Kaloor,23:27,23:29,220.2,1,MTWTFSS
16350,Mangalore Express,JLSD,JLN Stadium,23:30,23:32,221.3,1,MTWTFSS
16350,Mangalore Express,PARV,Palarivattom,23:33,23:35,222.2,1,MTWTFSS
16350,Mangalore Express,CGPP,Changampuzha Park,23:37,23:39,223.2,1,MTWTFSS
16350,Mangalore Express,EDAP,Edappally,23:40,23:42,224.5,1,MTWTFSS
16350,Mangalore Express,PDPM,Pathadipalam,23:44,23:46,225.9,1,MTWTFSS
16350,Mangalore Express,CCUV,Cochin University,23:47,23:49,227.1,1,MTWTFSS
16350,Mangalore Express,KLMR,Kalamassery,23:52,23:54,229.1,1,MTWTFSS
16350,Mangalore Express,MUTT,Muttom,23:56,23:58,230.5,1,MTWTFSS
16350,Mangalore Express,AATK,Ambattukavu,23:59,00:01,231.4,1,MTWTFSS
16350,Mangalore Express,CPPY,Companypady,00:02,00:04,232.4,1,MTWTFSS
16350,Mangalore Express,PNCU,Pulinchodu,00:05,00:07,233.4,1,MTWTFSS
16350,Mangalore Express,ALVA,Aluva,00:09,00:11,235.1,1,MTWTFSS
16350,Mangalore Express,CWR,Chovvara,00:16,00:18,238.6,1,MTWTFSS
16350,Mangalore Express,AFK,Angamali (Kaladi),00:25,00:27,244.3,1,MTWTFSS
16350,Mangalore Express,KUC,Karukkutty,00:33,00:35,249.0,1,MTWTFSS
16350,Mangalore Express,CKI,Chalakudi,00:48,00:50,259.3,1,MTWTFSS
16350,Mangalore Express,IJK,Irinjalakuda,00:57,00:59,265.4,1,MTWTFSS
16350,Mangalore Express,PUK,Pudukad,01:11,01:13,274.6,1,MTWTFSS
16350,Mangalore Express,OLR,Ollur,01:21,01:23,281.0,1,MTWTFSS
16350,Mangalore Express,TCR,Thrissur,01:30,01:32,286.7,1,MTWTFSS
16350,Mangalore Express,PNQ,Punkunnam,01:34,01:36,288.7,1,MTWTFSS
16350,Mangalore Express,AMLR,Amalanagar,01:43,01:45,293.8,1,MTWTFSS
16350,Mangalore Express,MGK,Mulagunnathukavu,01:51,01:53,299.2,1,MTWTFSS
16350,Mangalore Express,WKI,Wadakancheri,02:02,02:04,306.3,1,MTWTFSS
16350,Mangalore Express,VTK,Vallathol Nagar,02:17,02:19,316.3,1,MTWTFSS
16350,Mangalore Express,SRR,Shoranur Junction,02:23,02:25,319.6,1,MTWTFSS
16350,Mangalore Express,KTU,Kuttippuram,03:00,03:02,347.3,1,MTWTFSS
16350,Mangalore Express,TUA,Tirunnavaya,03:09,03:11,353.5,1,MTWTFSS
16350,Mangalore Express,TIR,Tirur,03:22,03:24,361.9,1,MTWTFSS
16350,Mangalore Express,TA,Tanur,03:34,03:36,369.9,1,MTWTFSS
16350,Mangalore Express,PGI,Parappanangadi,03:46,03:48,378.0,1,MTWTFSS
16350,Mangalore Express,VLI,Vallikunnu,03:54,03:56,383.1,1,MTWTFSS
16350,Mangalore Express,KN,Kadalundi,04:03,04:05,388.4,1,MTWTFSS
16350,Mangalore Express,FK,Ferok,04:11,04:13,393.0,1,MTWTFSS
16350,Mangalore Express,KUL,Kallayi,04:23,04:25,400.9,1,MTWTFSS
16350,Mangalore Express,CLT,Kozhikode,04:27,04:29,402.5,1,MTWTFSS
16350,Mangalore Express,WH,West Hill,04:34,04:36,407.2,1,MTWTFSS
16350,Mangalore Express,ETR,Elattur,04:46,04:48,414.5,1,MTWTFSS
16350,Mangalore Express,CMC,Chemancheri,04:56,04:58,421.5,1,MTWTFSS
16350,Mangalore Express,QLD,Quilandi,05:05,05:07,426.8,1,MTWTFSS
16350,Mangalore Express,TKT,Tikkotti,05:18,05:20,435.6,1,MTWTFSS
16350,Mangalore Express,PYOL,Payyoli,05:24,05:26,438.7,1,MTWTFSS
16350,Mangalore Express,BDJ,Vadakara railway station,05:37,05:39,447.9,1,MTWTFSS
16350,Mangalore Express,MAHE,Mahé,05:55,05:57,460.4,1,MTWTFSS
16350,Mangalore Express,JGE,Jagannath Temple Gate,06:05,06:07,466.5,1,MTWTFSS
16350,Mangalore Express,TLY,Thalassery,06:10,06:12,468.9,1,MTWTFSS
16350,Mangalore Express,ETK,Etakkot,06:21,06:23,476.8,1,MTWTFSS
16350,Mangalore Express,CS,Kannur South,06:34,06:36,485.0,1,MTWTFSS
16350,Mangalore Express,CAN,Kannur,06:40,06:42,488.6,1,MTWTFSS
16350,Mangalore Express,VAPM,Valapattanam,06:51,06:53,495.2,1,MTWTFSS
16350,Mangalore Express,PPNS,Pappinisseri,06:55,06:57,496.9,1,MTWTFSS
16350,Mangalore Express,KPQ,Kannapuram,07:04,07:06,502.7,1,MTWTFSS
16350,Mangalore Express,PAZ,Payangadi,07:15,07:17,509.9,1,MTWTFSS
16350,Mangalore Express,ELM,Elimala,07:25,07:27,516.1,1,MTWTFSS
16350,Mangalore Express,TKQ,Trikaripur,07:39,07:41,526.3,1,MTWTFSS
16350,Mangalore Express,CHV,Cheruvattur,07:52,07:54,534.6,1,MTWTFSS
16350,Mangalore Express,NLE,Nileshwar,08:00,08:02,539.6,1,MTWTFSS
16350,Mangalore Express,BFR,Bekal Fort,08:24,08:26,557.3,1,MTWTFSS
16350,Mangalore Express,KQK,Kottikkulam,08:32,08:34,561.9,1,MTWTFSS
16350,Mangalore Express,KGQ,Kasargod,08:44,08:46,570.4,1,MTWTFSS
16350,Mangalore Express,KMQ,Kumbla,09:01,09:03,582.4,1,MTWTFSS
16350,Mangalore Express,UAA,Uppala,09:16,09:18,592.1,1,MTWTFSS
16350,Mangalore Express,MJS,Manjeshwar,09:26,--,598.6,1,MTWTFSS
56361,ERS-TVC Passenger,ERS,Ernakulam Junction,--,05:02,0.0,1,MTWTFSS
56361,ERS-TVC Passenger,KPTM,Kanjiramattam,05:32,05:34,17.8,1,MTWTFSS
56361,ERS-TVC Passenger,TUVR,Turavur,05:59,06:01,32.6,1,MTWTFSS
56361,ERS-TVC Passenger,SRTL,Cherthala,06:18,06:20,42.1,1,MTWTFSS
56361,ERS-TVC Passenger,MAKM,Mararikulam,06:38,06:40,52.5,1,MTWTFSS
56361,ERS-TVC Passenger,ALLP,Alappuzha,07:01,07:03,65.1,1,MTWTFSS
56361,ERS-TVC Passenger,AMPA,Ambalappuzha,07:23,07:25,76.9,1,MTWTFSS
56361,ERS-TVC Passenger,HAD,Haripad,07:53,07:55,93.3,1,MTWTFSS
56361,ERS-TVC Passenger,CHPD,Cheppad Halt Station,08:04,08:06,98.4,1,MTWTFSS
56361,ERS-TVC Passenger,KYJ,Kayamkulam Junction,08:18,08:20,105.4,1,MTWTFSS
56361,ERS-TVC Passenger,OCR,Ochira,08:30,08:32,111.1,1,MTWTFSS
56361,ERS-TVC Passenger,KPY,Karunagapalli railway station,08:45,08:47,118.8,1,MTWTFSS
56361,ERS-TVC Passenger,STKT,Sasthamkotta,09:00,09:02,126.0,1,MTWTFSS
56361,ERS-TVC Passenger,MQO,Munroe Thuruttu,09:09,09:11,130.3,1,MTWTFSS
56361,ERS-TVC Passenger,KLQ,Kilikollur,09:26,09:28,139.1,1,MTWTFSS
56361,ERS-TVC Passenger,QLN,Kollam Junction,09:37,09:39,144.5,1,MTWTFSS
56361,ERS-TVC Passenger,MYY,Mayyanad,09:53,09:55,152.3,1,MTWTFSS
56361,ERS-TVC Passenger,PVU,Paravur,10:01,10:03,155.8,1,MTWTFSS
56361,ERS-TVC Passenger,KFI,Kappil,10:10,10:12,159.9,1,MTWTFSS
56361,ERS-TVC Passenger,EVA,Edavai,10:16,10:18,162.6,1,MTWTFSS
56361,ERS-TVC Passenger,VAK,Varkala Sivagiri,10:25,10:27,166.4,1,MTWTFSS
56361,ERS-TVC Passenger,KVU,Kadakavur,10:41,10:43,174.8,1,MTWTFSS
56361,ERS-TVC Passenger,CRY,Chirayinkeezh,10:48,10:50,177.7,1,MTWTFSS
56361,ERS-TVC Passenger,PGZ,Perunguzhi,10:57,10:59,181.7,1,MTWTFSS
56361,ERS-TVC Passenger,MQU,Murukkampuzha,11:05,11:07,184.9,1,MTWTFSS
56361,ERS-TVC Passenger,KXP,Kaniyapuram,11:13,11:15,188.8,1,MTWTFSS
56361,ERS-TVC Passenger,KZK,Kazhakuttam,11:22,11:24,192.8,1,MTWTFSS
56361,ERS-TVC Passenger,TVCN,Thiruvananthapuram North,11:34,11:36,198.6,1,MTWTFSS
56361,ERS-TVC Passenger,TVP,Thiruvananthapuram Pettah,11:43,11:45,202.8,1,MTWTFSS
56361,ERS-TVC Passenger,TVC,Thiruvananthapuram Central,11:49,--,205.2,1,MTWTFSS
56381,TVC-ERS Passenger,TVC,Thiruvananthapuram Central,--,05:32,0.0,1,MTWTFSS
56381,TVC-ERS Passenger,TVP,Thiruvananthapuram Pettah,05:36,05:38,2.5,1,MTWTFSS
56381,TVC-ERS Passenger,TVCN,Thiruvananthapuram North,05:45,05:47,6.6,1,MTWTFSS
56381,TVC-ERS Passenger,KZK,Kazhakuttam,05:57,05:59,12.5,1,MTWTFSS
56381,TVC-ERS Passenger,KXP,Kaniyapuram,06:06,06:08,16.4,1,MTWTFSS
56381,TVC-ERS Passenger,MQU,Murukkampuzha,06:14,06:16,20.3,1,MTWTFSS
56381,TVC-ERS Passenger,PGZ,Perunguzhi,06:22,06:24,23.5,1,MTWTFSS
56381,TVC-ERS Passenger,CRY,Chirayinkeezh,06:31,06:33,27.5,1,MTWTFSS
56381,TVC-ERS Passenger,KVU,Kadakavur,06:38,06:40,30.4,1,MTWTFSS
56381,TVC-ERS Passenger,VAK,Varkala Sivagiri,06:54,06:56,38.8,1,MTWTFSS
56381,TVC-ERS Passenger,EVA,Edavai,07:03,07:05,42.6,1,MTWTFSS
56381,TVC-ERS Passenger,KFI,Kappil,07:09,07:11,45.3,1,MTWTFSS
56381,TVC-ERS Passenger,PVU,Paravur,07:18,07:20,49.4,1,MTWTFSS
56381,TVC-ERS Passenger,MYY,Mayyanad,07:26,07:28,52.9,1,MTWTFSS
56381,TVC-ERS Passenger,QLN,Kollam Junction,07:42,07:44,60.7,1,MTWTFSS
56381,TVC-ERS Passenger,QLN,Kollam Junction,07:44,07:46,60.7,1,MTWTFSS
56381,TVC-ERS Passenger,KLQ,Kilikollur,07:55,07:57,66.1,1,MTWTFSS
56381,TVC-ERS Passenger,MQO,Munroe Thuruttu,08:12,08:14,75.0,1,MTWTFSS
56381,TVC-ERS Passenger,STKT,Sasthamkotta,08:21,08:23,79.2,1,MTWTFSS
56381,TVC-ERS Passenger,KPY,Karunagapalli railway station,08:36,08:38,86.5,1,MTWTFSS
56381,TVC-ERS Passenger,OCR,Ochira,08:51,08:53,94.2,1,MTWTFSS
56381,TVC-ERS Passenger,KYJ,Kayamkulam Junction,09:03,09:05,99.9,1,MTWTFSS
56381,TVC-ERS Passenger,KYJ,Kayamkulam Junction,09:05,09:07,99.9,1,MTWTFSS
56381,TVC-ERS Passenger,CHPD,Cheppad Halt Station,09:19,09:21,106.8,1,MTWTFSS
56381,TVC-ERS Passenger,HAD,Haripad,09:29,09:31,112.0,1,MTWTFSS
56381,TVC-ERS Passenger,AMPA,Ambalappuzha,09:59,10:01,128.3,1,MTWTFSS
56381,TVC-ERS Passenger,ALLP,Alappuzha,10:22,10:24,140.1,1,MTWTFSS
56381,TVC-ERS Passenger,MAKM,Mararikulam,10:45,10:47,152.7,1,MTWTFSS
56381,TVC-ERS Passenger,SRTL,Cherthala,11:05,11:07,163.1,1,MTWTFSS
56381,TVC-ERS Passenger,TUVR,Turavur,11:23,11:25,172.6,1,MTWTFSS
56381,TVC-ERS Passenger,KPTM,Kanjiramattam,11:51,11:53,187.4,1,MTWTFSS
56381,TVC-ERS Passenger,ERS,Ernakulam Junction,12:23,--,205.2,1,MTWTFSS
56363,ERS-TVC Passenger,ERS,Ernakulam Junction,--,07:02,0.0,1,MTWTFSS
56363,ERS-TVC Passenger,KPTM,Kanjiramattam,07:32,07:34,17.8,1,MTWTFSS
56363,ERS-TVC Passenger,TUVR,Turavur,07:59,08:01,32.6,1,MTWTFSS
56363,ERS-TVC Passenger,SRTL,Cherthala,08:18,08:20,42.1,1,MTWTFSS
56363,ERS-TVC Passenger,MAKM,Mararikulam,08:38,08:40,52.5,1,MTWTFSS
56363,ERS-TVC Passenger,ALLP,Alappuzha,09:01,09:03,65.1,1,MTWTFSS
56363,ERS-TVC Passenger,AMPA,Ambalappuzha,09:23,09:25,76.9,1,MTWTFSS
56363,ERS-TVC Passenger,HAD,Haripad,09:53,09:55,93.3,1,MTWTFSS
56363,ERS-TVC Passenger,CHPD,Cheppad Halt Station,10:04,10:06,98.4,1,MTWTFSS
56363,ERS-TVC Passenger,KYJ,Kayamkulam Junction,10:18,10:20,105.4,1,MTWTFSS
56363,ERS-TVC Passenger,OCR,Ochira,10:30,10:32,111.1,1,MTWTFSS
56363,ERS-TVC Passenger,KPY,Karunagapalli railway station,10:45,10:47,118.8,1,MTWTFSS
56363,ERS-TVC Passenger,STKT,Sasthamkotta,11:00,11:02,126.0,1,MTWTFSS
56363,ERS-TVC Passenger,MQO,Munroe Thuruttu,11:09,11:11,130.3,1,MTWTFSS
56363,ERS-TVC Passenger,KLQ,Kilikollur,11:26,11:28,139.1,1,MTWTFSS
56363,ERS-TVC Passenger,QLN,Kollam Junction,11:37,11:39,144.5,1,MTWTFSS
56363,ERS-TVC Passenger,MYY,Mayyanad,11:53,11:55,152.3,1,MTWTFSS
56363,ERS-TVC Passenger,PVU,Paravur,12:01,12:03,155.8,1,MTWTFSS
56363,ERS-TVC Passenger,KFI,Kappil,12:10,12:12,159.9,1,MTWTFSS
56363,ERS-TVC Passenger,EVA,Edavai,12:16,12:18,162.6,1,MTWTFSS
56363,ERS-TVC Passenger,VAK,Varkala Sivagiri,12:25,12:27,166.4,1,MTWTFSS
56363,ERS-TVC Passenger,KVU,Kadakavur,12:41,12:43,174.8,1,MTWTFSS
56363,ERS-TVC Passenger,CRY,Chirayinkeezh,12:48,12:50,177.7,1,MTWTFSS
56363,ERS-TVC Passenger,PGZ,Perunguzhi,12:57,12:59,181.7,1,MTWTFSS
56363,ERS-TVC Passenger,MQU,Murukkampuzha,13:05,13:07,184.9,1,MTWTFSS
56363,ERS-TVC Passenger,KXP,Kaniyapuram,13:13,13:15,188.8,1,MTWTFSS
56363,ERS-TVC Passenger,KZK,Kazhakuttam,13:22,13:24,192.8,1,MTWTFSS
56363,ERS-TVC Passenger,TVCN,Thiruvananthapuram North,13:34,13:36,198.6,1,MTWTFSS
56363,ERS-TVC Passenger,TVP,Thiruvananthapuram Pettah,13:43,13:45,202.8,1,MTWTFSS
56363,ERS-TVC Passenger,TVC,Thiruvananthapuram Central,13:49,--,205.2,1,MTWTFSS
56383,TVC-ERS Passenger,TVC,Thiruvananthapuram Central,--,07:32,0.0,1,MTWTFSS
56383,TVC-ERS Passenger,TVP,Thiruvananthapuram Pettah,07:36,07:38,2.5,1,MTWTFSS
