gate_id,train_number,train_name,estimated_crossing_time,prev_station_code,next_station_code,runs_on_days
node/6752754781,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752754781,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752754781,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752754781,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752754781,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752754781,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752754781,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752754781,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752754781,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752754781,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752754781,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752754781,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752754781,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752754781,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752754781,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752754781,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752754781,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752754781,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752754781,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752754781,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752754781,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752754781,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752754781,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752754781,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752754782,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752754782,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752754782,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752754782,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752754782,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752754782,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752754782,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752754782,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752754782,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752754782,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752754782,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752754782,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752754782,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752754782,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752754782,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752754782,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752754782,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752754782,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752754782,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752754782,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752754782,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752754782,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752754782,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752754782,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752754782,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752754782,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752754782,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752754782,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752754782,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752754782,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752754782,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752754782,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752754782,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752754782,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752754782,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752754782,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752754782,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752754782,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752754782,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752754782,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752754782,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752754782,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752754782,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752754782,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769194,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769194,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769194,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769194,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769194,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769194,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769194,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769194,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769194,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769194,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769194,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769194,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769194,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769194,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769194,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769194,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769194,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769194,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769194,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769194,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769194,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769194,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769194,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769194,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769194,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769194,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769194,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769194,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769194,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769194,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769194,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769194,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769194,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769194,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769194,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769194,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769194,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769194,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769194,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769194,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769194,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769194,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769194,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769194,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769195,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769195,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769195,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769195,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769195,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769195,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769195,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769195,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769195,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769195,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769195,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769195,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769195,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769195,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769195,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769195,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769195,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769195,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769195,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769195,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769195,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769195,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769195,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769195,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769195,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769195,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769195,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769195,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769195,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769195,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769195,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769195,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769195,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769195,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769195,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769195,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769195,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769195,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769195,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769195,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769195,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769195,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769195,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769195,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769196,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769196,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769196,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769196,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769196,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769196,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769196,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769196,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769196,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769196,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769196,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769196,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769196,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769196,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769196,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769196,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769196,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769196,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769196,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769196,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769196,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769196,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769196,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769196,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769196,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769196,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769196,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769196,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769196,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769196,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769196,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769196,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769196,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769196,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769196,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769196,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769196,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769196,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769196,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769196,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769196,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769196,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769196,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769196,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769197,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769197,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769197,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769197,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769197,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769197,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769197,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769197,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769197,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769197,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769197,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769197,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769197,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769197,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769197,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769197,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769197,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769197,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769197,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769197,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769197,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769197,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769197,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769197,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769197,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769197,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769197,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769197,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769197,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769197,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769197,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769197,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769197,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769197,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769197,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769197,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769197,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769197,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769197,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769197,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769197,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769197,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769197,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769197,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769198,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769198,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769198,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769198,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769198,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769198,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769198,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769198,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769198,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769198,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769198,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769198,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769198,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769198,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769198,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769198,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769198,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769198,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769198,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769198,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769198,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769198,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769198,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769198,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769198,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769198,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769198,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769198,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769198,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769198,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769198,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769198,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769198,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769198,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769198,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769198,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769198,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769198,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769198,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769198,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769198,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769198,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769198,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769198,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6752769212,16605,Mangala Lakshadweep Exp,09:43,TKT,QLD,MTWTFSS
node/6752769212,12625,Kerala Express,11:31,TKT,QLD,MTWTFSS
node/6752769212,16345,Netravati Express,13:09,TKT,QLD,MTWTFSS
node/6752769212,12601,Mangala Express,14:24,TKT,QLD,MT-TFSS
node/6752769212,16525,Kanyakumari Express,16:23,TKT,QLD,MTWTFSS
node/6752769212,12695,Trivandrum Rajdhani,17:05,TKT,QLD,M-W-F--
node/6752769212,22113,Kochuveli Superfast,19:13,TKT,QLD,MTWTFSS
node/6752769212,16859,Malabar Express,21:23,TKT,QLD,MTWTFSS
node/6752769212,12617,Mangala Express,23:01,TKT,QLD,-T-T---
node/6752769212,16527,Guruvayur Express,00:39,TKT,QLD,MTWTFSS
node/6752769212,12511,Rapti Sagar Express,01:54,TKT,QLD,--W--S-
node/6752769212,16335,Nagercoil Express,03:48,TKT,QLD,MTWTFSS
node/6752769212,12081,Jan Shatabdi Express,09:58,TKT,QLD,MTWTF--
node/6752769212,16301,Venad Express,12:23,TKT,QLD,MTWTFSS
node/6752769212,12623,Thiruvananthapuram Mail,15:01,TKT,QLD,MTWTFSS
node/6752769212,16303,Vanchinad Express,18:28,TKT,QLD,MTWTFSS
node/6752769212,16349,Mangalore Express,22:09,TKT,QLD,MTWTFSS
node/6752769212,56651,CAN-CLT Passenger,07:28,TKT,QLD,MTWTFSS
node/6752769212,56654,CAN-CLT Passenger,10:28,TKT,QLD,MTWTFSS
node/6752769212,56657,CAN-CLT Passenger,13:28,TKT,QLD,MTWTFSS
node/6752769212,56660,CAN-CLT Passenger,16:28,TKT,QLD,MTWTFSS
node/6752769212,56663,CAN-CLT Passenger,19:28,TKT,QLD,MTWTFSS
node/6752769212,16606,Mangala Lakshadweep Exp,15:02,QLD,TKT,MTWTFSS
node/6752769212,12626,Kerala Express,17:19,QLD,TKT,MTWTFSS
node/6752769212,16346,Netravati Express,19:10,QLD,TKT,MTWTFSS
node/6752769212,12602,Mangala Express,20:29,QLD,TKT,MT-TFSS
node/6752769212,16526,Kanyakumari Express,23:15,QLD,TKT,MTWTFSS
node/6752769212,12696,Trivandrum Rajdhani,21:13,QLD,TKT,M-W-F--
node/6752769212,22114,Kochuveli Superfast,00:32,QLD,TKT,MTWTFSS
node/6752769212,16860,Malabar Express,04:15,QLD,TKT,MTWTFSS
node/6752769212,12618,Mangala Express,04:49,QLD,TKT,-T-T---
node/6752769212,16528,Guruvayur Express,06:40,QLD,TKT,MTWTFSS
node/6752769212,12512,Rapti Sagar Express,07:29,QLD,TKT,--W--S-
node/6752769212,16336,Nagercoil Express,10:33,QLD,TKT,MTWTFSS
node/6752769212,12082,Jan Shatabdi Express,16:08,QLD,TKT,MTWTF--
node/6752769212,16302,Venad Express,19:53,QLD,TKT,MTWTFSS
node/6752769212,12624,Thiruvananthapuram Mail,21:25,QLD,TKT,MTWTFSS
node/6752769212,16304,Vanchinad Express,02:06,QLD,TKT,MTWTFSS
node/6752769212,16350,Mangalore Express,05:17,QLD,TKT,MTWTFSS
node/6752769212,56671,CLT-CAN Passenger,07:23,QLD,TKT,MTWTFSS
node/6752769212,56674,CLT-CAN Passenger,10:23,QLD,TKT,MTWTFSS
node/6752769212,56677,CLT-CAN Passenger,13:23,QLD,TKT,MTWTFSS
node/6752769212,56680,CLT-CAN Passenger,16:23,QLD,TKT,MTWTFSS
node/6752769212,56683,CLT-CAN Passenger,19:23,QLD,TKT,MTWTFSS
node/6764935143,16605,Mangala Lakshadweep Exp,09:47,TKT,QLD,MTWTFSS
node/6764935143,12625,Kerala Express,11:35,TKT,QLD,MTWTFSS
node/6764935143,16345,Netravati Express,13:13,TKT,QLD,MTWTFSS
node/6764935143,12601,Mangala Express,14:28,TKT,QLD,MT-TFSS
node/6764935143,16525,Kanyakumari Express,16:28,TKT,QLD,MTWTFSS
node/6764935143,12695,Trivandrum Rajdhani,17:09,TKT,QLD,M-W-F--
node/6764935143,22113,Kochuveli Superfast,19:17,TKT,QLD,MTWTFSS
node/6764935143,16859,Malabar Express,21:28,TKT,QLD,MTWTFSS
node/6764935143,12617,Mangala Express,23:05,TKT,QLD,-T-T---
node/6764935143,16527,Guruvayur Express,00:43,TKT,QLD,MTWTFSS
node/6764935143,12511,Rapti Sagar Express,01:58,TKT,QLD,--W--S-
node/6764935143,16335,Nagercoil Express,03:53,TKT,QLD,MTWTFSS
node/6764935143,12081,Jan Shatabdi Express,10:02,TKT,QLD,MTWTF--
node/6764935143,16301,Venad Express,12:28,TKT,QLD,MTWTFSS
node/6764935143,12623,Thiruvananthapuram Mail,15:05,TKT,QLD,MTWTFSS
node/6764935143,16303,Vanchinad Express,18:33,TKT,QLD,MTWTFSS
node/6764935143,16349,Mangalore Express,22:13,TKT,QLD,MTWTFSS
node/6764935143,56651,CAN-CLT Passenger,07:33,TKT,QLD,MTWTFSS
